Dataset, Plane_Height,Elevation_masl,Depth (0 = bottom of the lake), Area_2D, Volume,VolumeLayer,lake
..ance\final_DEM\Hoare_Basin.tif,9.8,63.33,23.4,1013237.271,8608424.596,100913.0,LH
..ance\final_DEM\Hoare_Basin.tif,9.9,63.43,23.5,1021877.802,8710170.845,101746.2,LH
..ance\final_DEM\Hoare_Basin.tif,10,63.53,23.6,1030997.188,8812801.959,102631.1,LH
..ance\final_DEM\Hoare_Basin.tif,10.1,63.63,23.7,1040568.787,8916349.964,103548.0,LH
..ance\final_DEM\Hoare_Basin.tif,10.2,63.73,23.8,1050674.208,9020886.226,104536.3,LH
..ance\final_DEM\Hoare_Basin.tif,10.3,63.83,23.9,1060441.162,9126436.666,105550.4,LH
..ance\final_DEM\Hoare_Basin.tif,10.4,63.93,24,1069579.555,9232962.675,106526.0,LH
..ance\final_DEM\Hoare_Basin.tif,10.5,64.03,24.1,1078157.704,9340368.868,107406.2,LH
..ance\final_DEM\Hoare_Basin.tif,10.6,64.13,24.2,1086388.45,9448600.086,108231.2,LH
..ance\final_DEM\Hoare_Basin.tif,10.7,64.23,24.3,1094569.15,9557659.332,109059.2,LH
..ance\final_DEM\Hoare_Basin.tif,10.8,64.33,24.4,1102597.31,9667533.116,109873.8,LH
..ance\final_DEM\Hoare_Basin.tif,10.9,64.43,24.5,1110389.018,9778193.688,110660.6,LH
..ance\final_DEM\Hoare_Basin.tif,11,64.53,24.6,1117920.693,9889610.207,111416.5,LH
..ance\final_DEM\Hoare_Basin.tif,11.1,64.63,24.7,1125322.497,10001781.09,112170.9,LH
..ance\final_DEM\Hoare_Basin.tif,11.2,64.73,24.8,1132686.933,10114669.09,112888.0,LH
..ance\final_DEM\Hoare_Basin.tif,11.3,64.83,24.9,1140268.916,10228317.67,113648.6,LH
..ance\final_DEM\Hoare_Basin.tif,11.4,64.93,25,1147970.453,10342726.11,114408.4,LH
..ance\final_DEM\Hoare_Basin.tif,11.5,65.03,25.1,1156002.589,10457899.83,115173.7,LH
..ance\final_DEM\Hoare_Basin.tif,11.6,65.13,25.2,1164217.145,10573903.25,116003.4,LH
..ance\final_DEM\Hoare_Basin.tif,11.7,65.23,25.3,1172425.097,10690753.18,116849.9,LH
..ance\final_DEM\Hoare_Basin.tif,11.8,65.33,25.4,1180845.646,10808407.91,117654.7,LH
..ance\final_DEM\Hoare_Basin.tif,11.9,65.43,25.5,1189601.817,10926932.9,118525.0,LH
..ance\final_DEM\Hoare_Basin.tif,12,65.53,25.6,1198520.256,11046323.47,119390.6,LH
..ance\final_DEM\Hoare_Basin.tif,12.1,65.63,25.7,1207593.023,11166627.2,120303.7,LH
..ance\final_DEM\Hoare_Basin.tif,12.2,65.73,25.8,1216791.13,11287841.99,121214.8,LH
..ance\final_DEM\Hoare_Basin.tif,12.3,65.83,25.9,1225674.122,11409975.65,122133.7,LH
..ance\final_DEM\Hoare_Basin.tif,12.4,65.93,26,1234600.257,11532990.63,123015.0,LH
..ance\final_DEM\Hoare_Basin.tif,12.5,66.03,26.1,1243180.515,11656889.43,123898.8,LH
..ance\final_DEM\Hoare_Basin.tif,12.6,66.13,26.2,1251560.803,11781630.71,124741.3,LH
..ance\final_DEM\Hoare_Basin.tif,12.7,66.23,26.3,1259716.566,11907199.42,125568.7,LH
..ance\final_DEM\Hoare_Basin.tif,12.8,66.33,26.4,1267804.77,12033581.41,126382.0,LH
..ance\final_DEM\Hoare_Basin.tif,12.9,66.43,26.5,1276077.686,12160767.14,127185.7,LH
..ance\final_DEM\Hoare_Basin.tif,13,66.53,26.6,1284428.533,12288786.37,128019.2,LH
..ance\final_DEM\Hoare_Basin.tif,13.1,66.63,26.7,1292543.47,12417643.3,128856.9,LH
..ance\final_DEM\Hoare_Basin.tif,13.2,66.73,26.8,1300703.233,12547312.13,129668.8,LH
..ance\final_DEM\Hoare_Basin.tif,13.3,66.83,26.9,1309097.46,12677796.39,130484.3,LH
..ance\final_DEM\Hoare_Basin.tif,13.4,66.93,27,1317414.853,12809126.72,131330.3,LH
..ance\final_DEM\Hoare_Basin.tif,13.5,67.03,27.1,1326376.498,12941294.93,132168.2,LH
..ance\final_DEM\Hoare_Basin.tif,13.6,67.13,27.2,1335944.392,13074392.82,133097.9,LH
..ance\final_DEM\Hoare_Basin.tif,13.7,67.23,27.3,1345929.366,13208481,134088.2,LH
..ance\final_DEM\Hoare_Basin.tif,13.8,67.33,27.4,1356320.601,13343572.28,135091.3,LH
..ance\final_DEM\Hoare_Basin.tif,13.9,67.43,27.5,1367252.677,13479737.63,136165.3,LH
..ance\final_DEM\Hoare_Basin.tif,14,67.53,27.6,1378869.167,13617024.96,137287.3,LH
..ance\final_DEM\Hoare_Basin.tif,14.1,67.63,27.7,1390762.879,13755507.09,138482.1,LH
..ance\final_DEM\Hoare_Basin.tif,14.2,67.73,27.8,1402784.697,13895168.05,139661.0,LH
..ance\final_DEM\Hoare_Basin.tif,14.3,67.83,27.9,1414777.307,14036041.02,140873.0,LH
..ance\final_DEM\Hoare_Basin.tif,14.4,67.93,28,1426901.069,14178115.75,142074.7,LH
..ance\final_DEM\Hoare_Basin.tif,14.5,68.03,28.1,1438736.958,14321411.84,143296.1,LH
..ance\final_DEM\Hoare_Basin.tif,14.6,68.13,28.2,1450649.981,14465879.68,144467.8,LH
..ance\final_DEM\Hoare_Basin.tif,14.7,68.23,28.3,1463033.277,14611547.1,145667.4,LH
..ance\final_DEM\Hoare_Basin.tif,14.8,68.33,28.4,1475884.689,14758472.64,146925.5,LH
..ance\final_DEM\Hoare_Basin.tif,14.9,68.43,28.5,1488966.299,14906683.18,148210.5,LH
..ance\final_DEM\Hoare_Basin.tif,15,68.53,28.6,1502307.146,15056228.03,149544.8,LH
..ance\final_DEM\Hoare_Basin.tif,15.1,68.63,28.7,1515788.121,15207120.72,150892.7,LH
..ance\final_DEM\Hoare_Basin.tif,15.2,68.73,28.8,1529463.034,15359380.37,152259.6,LH
..ance\final_DEM\Hoare_Basin.tif,15.3,68.83,28.9,1543159.43,15512995.66,153615.3,LH
..ance\final_DEM\Hoare_Basin.tif,15.4,68.93,29,1556828.611,15667977.99,154982.3,LH
..ance\final_DEM\Hoare_Basin.tif,15.5,69.03,29.1,1570938.883,15824354.4,156376.4,LH
..ance\final_DEM\Hoare_Basin.tif,15.6,69.13,29.2,1585159.046,15982149.33,157794.9,LH
..ance\final_DEM\Hoare_Basin.tif,15.7,69.23,29.3,1598990.669,16141375.7,159226.4,LH
..ance\final_DEM\Hoare_Basin.tif,15.8,69.33,29.4,1611922.424,16301927.36,160551.7,LH
..ance\final_DEM\Hoare_Basin.tif,15.9,69.43,29.5,1623590.607,16463737.85,161810.5,LH
..ance\final_DEM\Hoare_Basin.tif,16,69.53,29.6,1634283.653,16626646.23,162908.4,LH
..ance\final_DEM\Hoare_Basin.tif,16.1,69.63,29.7,1644003.271,16790572.89,163926.7,LH
..ance\final_DEM\Hoare_Basin.tif,16.2,69.73,29.8,1652823.821,16955433.45,164860.6,LH
..ance\final_DEM\Hoare_Basin.tif,16.3,69.83,29.9,1661386.446,17121138.15,165704.7,LH
..ance\final_DEM\Hoare_Basin.tif,16.4,69.93,30,1669637.632,17287705.78,166567.6,LH
..ance\final_DEM\Hoare_Basin.tif,16.5,70.03,30.1,1677680.047,17455090.52,167384.7,LH
..ance\final_DEM\Hoare_Basin.tif,16.6,70.13,30.2,1685603.315,17623261.71,168171.2,LH
..ance\final_DEM\Hoare_Basin.tif,16.7,70.23,30.3,1693665.786,17792220.35,168958.6,LH
..ance\final_DEM\Hoare_Basin.tif,16.8,70.33,30.4,1701877.638,17961971.24,169750.9,LH
..ance\final_DEM\Hoare_Basin.tif,16.9,70.43,30.5,1710035.084,18132558.42,170587.2,LH
..ance\final_DEM\Hoare_Basin.tif,17,70.53,30.6,1718268.363,18303969.41,171411.0,LH
..ance\final_DEM\Hoare_Basin.tif,17.1,70.63,30.7,1726616.881,18476201.8,172232.4,LH
..ance\final_DEM\Hoare_Basin.tif,17.2,70.73,30.8,1734760.023,18649259.02,173057.2,LH
..ance\final_DEM\Hoare_Basin.tif,17.3,70.83,30.9,1742525.686,18823136.52,173877.5,LH
..ance\final_DEM\Hoare_Basin.tif,17.4,70.93,31,1750212.784,18997779.23,174642.7,LH
..ance\final_DEM\Hoare_Basin.tif,17.5,71.03,31.1,1757790.766,19173182.84,175403.6,LH
..ance\final_DEM\Hoare_Basin.tif,17.6,71.13,31.2,1765205.094,19349306.76,176123.9,LH
..ance\final_DEM\Hoare_Basin.tif,17.7,71.23,31.3,1772578.225,19526177.26,176870.5,LH
..ance\final_DEM\Hoare_Basin.tif,17.8,71.33,31.4,1779841.396,19703785.45,177608.2,LH
..ance\final_DEM\Hoare_Basin.tif,17.9,71.43,31.5,1786689.522,19882104.34,178318.9,LH
..ance\final_DEM\Hoare_Basin.tif,18,71.53,31.6,1793440.095,20061086.23,178981.9,LH
..ance\final_DEM\Hoare_Basin.tif,18.1,71.63,31.7,1800206.507,20240769.34,179683.1,LH
..ance\final_DEM\Hoare_Basin.tif,18.2,71.73,31.8,1806912.355,20421110.92,180341.6,LH
..ance\final_DEM\Hoare_Basin.tif,18.3,71.83,31.9,1813539.695,20602130.81,181019.9,LH
..ance\final_DEM\Hoare_Basin.tif,18.4,71.93,32,1819990.264,20783794.68,181663.9,LH
..ance\final_DEM\Hoare_Basin.tif,18.5,72.03,32.1,1826319.726,20966080.37,182285.7,LH
..ance\final_DEM\Hoare_Basin.tif,18.6,72.13,32.2,1832657.561,21149033.95,182953.6,LH
..ance\final_DEM\Hoare_Basin.tif,18.7,72.23,32.3,1838973.357,21332597.35,183563.4,LH
..ance\final_DEM\Hoare_Basin.tif,18.8,72.33,32.4,1845585.252,21516782.25,184184.9,LH
..ance\final_DEM\Hoare_Basin.tif,18.9,72.43,32.5,1852523.337,21701672.88,184890.6,LH
..ance\final_DEM\Hoare_Basin.tif,19,72.53,32.6,1860248.08,21887294.92,185622.0,LH
..ance\final_DEM\Hoare_Basin.tif,19.1,72.63,32.7,1869281.883,22073720.98,186426.1,LH
..ance\final_DEM\Hoare_Basin.tif,19.2,72.73,32.8,1880555.353,22261124.92,187403.9,LH
..ance\final_DEM\Hoare_Basin.tif,19.3,72.83,32.9,1894720.71,22449790.96,188666.0,LH
..ance\final_DEM\Hoare_Basin.tif,19.4,72.93,33,1912568.609,22639989.15,190198.2,LH
..ance\final_DEM\Hoare_Basin.tif,19.5,73.03,33.1,1934927.436,22832189.33,192200.2,LH
..ance\final_DEM\Hoare_Basin.tif,19.6,73.13,33.2,1959740.652,23026835.86,194646.5,LH
..ance\final_DEM\Hoare_Basin.tif,19.7,73.23,33.3,1980950.632,23224019.84,197184.0,LH
..ance\final_DEM\Hoare_Basin.tif,19.8,73.33,33.4,1996625.069,23423001.66,198981.8,LH
..ance\final_DEM\Hoare_Basin.tif,19.9,73.43,33.5,2013559.821,23623444.6,200442.9,LH
..ance\final_DEM\Hoare_Basin.tif,20,73.53,33.6,2034370.327,23825708.76,202264.2,LH
..ance\final_DEM\Hoare_Basin.tif,20.1,73.63,33.7,2061061.132,24030357.86,204649.1,LH
..ance\final_DEM\Hoare_Basin.tif,20.2,73.73,33.8,2098164.769,24238163.39,207805.5,LH
..ance\final_DEM\Hoare_Basin.tif,20.3,73.83,33.9,2139289.124,24449888.77,211725.4,LH
..ance\final_DEM\Hoare_Basin.tif,20.4,73.93,34,2181197.115,24665807.03,215918.3,LH
..ance\final_DEM\Hoare_Basin.tif,20.5,74.03,34.1,2213550.867,24885711.56,219904.5,LH
..ance\final_DEM\Hoare_Basin.tif,20.6,74.13,34.2,2236083.63,25108344.83,222633.3,LH
..ance\final_DEM\Hoare_Basin.tif,20.7,74.23,34.3,2253501.052,25332946.03,224601.2,LH
..ance\final_DEM\Hoare_Basin.tif,20.8,74.33,34.4,2266839.043,25559101.85,226155.8,LH
..ance\final_DEM\Hoare_Basin.tif,20.9,74.43,34.5,2277777.751,25786402.02,227300.2,LH
..ance\final_DEM\Hoare_Basin.tif,21,74.53,34.6,2287540.975,26014732.56,228330.5,LH
..ance\final_DEM\Hoare_Basin.tif,21.1,74.63,34.7,2296711.833,26243965.08,229232.5,LH
..ance\final_DEM\Hoare_Basin.tif,21.2,74.73,34.8,2305629.365,26474092.45,230127.4,LH
..ance\final_DEM\Hoare_Basin.tif,21.3,74.83,34.9,2314338.312,26705092.1,230999.6,LH
..ance\final_DEM\Hoare_Basin.tif,21.4,74.93,35,2323001.581,26936965.96,231873.9,LH
..ance\final_DEM\Hoare_Basin.tif,21.5,75.03,35.1,2331491.173,27169691.25,232725.3,LH
..ance\final_DEM\Hoare_Basin.tif,21.6,75.13,35.2,2339743.965,27403242.74,233551.5,LH
..ance\final_DEM\Hoare_Basin.tif,21.7,75.23,35.3,2347873.774,27637605.37,234362.6,LH
..ance\final_DEM\Hoare_Basin.tif,21.8,75.33,35.4,2355819.374,27872769.61,235164.2,LH
..ance\final_DEM\Hoare_Basin.tif,21.9,75.43,35.5,2363738.117,28108752.97,235983.4,LH
..ance\final_DEM\Hoare_Basin.tif,22,75.53,35.6,2371502.743,28345515.62,236762.6,LH
..ance\final_DEM\Hoare_Basin.tif,22.1,75.63,35.7,2379254.801,28583032.44,237516.8,LH
..ance\final_DEM\Hoare_Basin.tif,22.2,75.73,35.8,2386722.271,28821356.53,238324.1,LH
..ance\final_DEM\Hoare_Basin.tif,22.3,75.83,35.9,2394213.445,29060390.73,239034.2,LH
..ance\final_DEM\Hoare_Basin.tif,22.4,75.93,36,2401936.097,29300191.67,239800.9,LH
..ance\final_DEM\Hoare_Basin.tif,22.5,76.03,36.1,2409687.918,29540767.83,240576.2,LH
..ance\final_DEM\Hoare_Basin.tif,22.6,76.13,36.2,2417252.042,29782113.29,241345.5,LH
..ance\final_DEM\Hoare_Basin.tif,22.7,76.23,36.3,2424832.106,30024212.67,242099.4,LH
..ance\final_DEM\Hoare_Basin.tif,22.8,76.33,36.4,2432233.468,30267085.82,242873.1,LH
..ance\final_DEM\Hoare_Basin.tif,22.9,76.43,36.5,2439472.771,30510668.61,243582.8,LH
..ance\final_DEM\Hoare_Basin.tif,23,76.53,36.6,2446630.194,30754952.16,244283.5,LH
..ance\final_DEM\Hoare_Basin.tif,23.1,76.63,36.7,2454004.36,30999968.05,245015.9,LH
..ance\final_DEM\Hoare_Basin.tif,23.2,76.73,36.8,2461359.863,31245751.12,245783.1,LH
..ance\final_DEM\Hoare_Basin.tif,23.3,76.83,36.9,2468487.727,31492256.99,246505.9,LH
..ance\final_DEM\Hoare_Basin.tif,23.4,76.93,37,2475439.874,31739462.58,247205.6,LH
..ance\final_DEM\Hoare_Basin.tif,23.5,77.03,37.1,2482399.301,31987349.13,247886.5,LH
..ance\final_DEM\Hoare_Basin.tif,23.6,77.13,37.2,2489247.453,32235948.35,248599.2,LH
..ance\final_DEM\Hoare_Basin.tif,23.7,77.23,37.3,2496111.913,32485201.04,249252.7,LH
..ance\final_DEM\Hoare_Basin.tif,23.8,77.33,37.4,2503040.192,32735162.51,249961.5,LH
..ance\final_DEM\Hoare_Basin.tif,23.9,77.43,37.5,2510114.783,32985817.2,250654.7,LH
..ance\final_DEM\Hoare_Basin.tif,24,77.53,37.6,2517207.777,33237201.74,251384.5,LH
..ance\final_DEM\Hoare_Basin.tif,24.1,77.63,37.7,2524327.884,33489257.27,252055.5,LH
..ance\final_DEM\Hoare_Basin.tif,24.2,77.73,37.8,2531248.915,33742028.44,252771.2,LH
..ance\final_DEM\Hoare_Basin.tif,24.3,77.83,37.9,2538170.906,33995502.03,253473.6,LH
..ance\final_DEM\Hoare_Basin.tif,24.4,77.93,38,2544965.061,34249654.07,254152.0,LH
..ance\final_DEM\Hoare_Basin.tif,24.5,78.03,38.1,2551772.812,34504488.44,254834.4,LH
..ance\final_DEM\Hoare_Basin.tif,24.6,78.13,38.2,2558494.575,34759989.96,255501.5,LH
..ance\final_DEM\Hoare_Basin.tif,24.7,78.23,38.3,2565319.352,35016181.28,256191.3,LH
..ance\final_DEM\Hoare_Basin.tif,24.8,78.33,38.4,2572312.606,35273030.75,256849.5,LH
..ance\final_DEM\Hoare_Basin.tif,24.9,78.43,38.5,2579445.659,35530608,257577.3,LH
..ance\final_DEM\Hoare_Basin.tif,25,78.53,38.6,2586571.298,35788901.74,258293.7,LH
..ance\final_DEM\Hoare_Basin.tif,25.1,78.63,38.7,2593780.176,36047900.49,258998.8,LH
..ance\final_DEM\Hoare_Basin.tif,25.2,78.73,38.8,2601162.11,36307642.95,259742.5,LH
..ance\final_DEM\Hoare_Basin.tif,25.3,78.83,38.9,2608684.807,36568119.74,260476.8,LH
..ance\final_DEM\Hoare_Basin.tif,25.4,78.93,39,2616208.53,36829388.64,261268.9,LH
..ance\final_DEM\Hoare_Basin.tif,25.5,79.03,39.1,2623707.675,37091381.48,261992.8,LH
..ance\final_DEM\Hoare_Basin.tif,25.6,79.13,39.2,2630972.236,37354105.79,262724.3,LH
..ance\final_DEM\Hoare_Basin.tif,25.7,79.23,39.3,2638296.977,37617599.89,263494.1,LH
..ance\final_DEM\Hoare_Basin.tif,25.8,79.33,39.4,2645679.498,37881765,264165.1,LH
..ance\final_DEM\Hoare_Basin.tif,25.9,79.43,39.5,2653476.75,38146733.81,264968.8,LH
..ance\final_DEM\Hoare_Basin.tif,26,79.53,39.6,2661162.943,38412459.8,265726.0,LH
..ance\final_DEM\Hoare_Basin.tif,26.1,79.63,39.7,2668685.161,38678944.01,266484.2,LH
..ance\final_DEM\Hoare_Basin.tif,26.2,79.73,39.8,2676107.989,38946179.41,267235.4,LH
..ance\final_DEM\Hoare_Basin.tif,26.3,79.83,39.9,2683636.53,39214159.89,267980.5,LH
..ance\final_DEM\Hoare_Basin.tif,26.4,79.93,40,2691191.417,39482895.34,268735.4,LH
..ance\final_DEM\Hoare_Basin.tif,26.5,80.03,40.1,2698775.608,39752383.31,269488.0,LH
..ance\final_DEM\Hoare_Basin.tif,26.6,80.13,40.2,2706171.669,40022629.01,270245.7,LH
..ance\final_DEM\Hoare_Basin.tif,26.7,80.23,40.3,2713552.354,40293627.65,270998.6,LH
..ance\final_DEM\Hoare_Basin.tif,26.8,80.33,40.4,2720960.702,40565334.72,271707.1,LH
..ance\final_DEM\Hoare_Basin.tif,26.9,80.43,40.5,2728019.561,40837797.29,272462.6,LH
..ance\final_DEM\Hoare_Basin.tif,27,80.53,40.6,2735096.853,41110950.41,273153.1,LH
..ance\final_DEM\Hoare_Basin.tif,27.1,80.63,40.7,2742105.497,41384805.38,273855.0,LH
..ance\final_DEM\Hoare_Basin.tif,27.2,80.73,40.8,2749075.031,41659407.57,274602.2,LH
..ance\final_DEM\Hoare_Basin.tif,27.3,80.83,40.9,2756038.39,41934655.91,275248.3,LH
..ance\final_DEM\Hoare_Basin.tif,27.4,80.93,41,2763047.476,42210592.22,275936.3,LH
..ance\final_DEM\Hoare_Basin.tif,27.5,81.03,41.1,2770104.767,42487254.31,276662.1,LH
..ance\final_DEM\Hoare_Basin.tif,27.6,81.13,41.2,2777183.943,42764613.57,277359.3,LH
..ance\final_DEM\Hoare_Basin.tif,27.7,81.23,41.3,2784513.772,43042698.56,278085.0,LH
..ance\final_DEM\Hoare_Basin.tif,27.8,81.33,41.4,2791724.167,43321508.26,278809.7,LH
..ance\final_DEM\Hoare_Basin.tif,27.9,81.43,41.5,2799161.103,43601032.81,279524.5,LH
..ance\final_DEM\Hoare_Basin.tif,28,81.53,41.6,2806503.785,43881305.99,280273.2,LH
..ance\final_DEM\Hoare_Basin.tif,28.1,81.63,41.7,2813762.152,44162298.37,280992.4,LH
..ance\final_DEM\Hoare_Basin.tif,28.2,81.73,41.8,2821072.217,44444056.12,281757.7,LH
..ance\final_DEM\Hoare_Basin.tif,28.3,81.83,41.9,2828432.587,44726527.74,282471.6,LH
..ance\final_DEM\Hoare_Basin.tif,28.4,81.93,42,2835695.034,45009731.43,283203.7,LH
..ance\final_DEM\Hoare_Basin.tif,28.5,82.03,42.1,2842967.346,45293670.5,283939.1,LH
..ance\final_DEM\Hoare_Basin.tif,28.6,82.13,42.2,2850253.335,45578357.25,284686.8,LH
..ance\final_DEM\Hoare_Basin.tif,28.7,82.23,42.3,2857472.248,45863737.52,285380.3,LH
..ance\final_DEM\Hoare_Basin.tif,28.8,82.33,42.4,2864567.958,46149844.06,286106.5,LH
..ance\final_DEM\Hoare_Basin.tif,28.9,82.43,42.5,2871612.429,46436665.85,286821.8,LH
..ance\final_DEM\Hoare_Basin.tif,29,82.53,42.6,2878663.382,46724180.93,287515.1,LH
..ance\final_DEM\Hoare_Basin.tif,29.1,82.63,42.7,2885707.114,47012414.55,288233.6,LH
..ance\final_DEM\Hoare_Basin.tif,29.2,82.73,42.8,2892548.003,47301345.87,288931.3,LH
..ance\final_DEM\Hoare_Basin.tif,29.3,82.83,42.9,2899400.112,47590943.57,289597.7,LH
..ance\final_DEM\Hoare_Basin.tif,29.4,82.93,43,2906254.503,47881215.06,290271.5,LH
..ance\final_DEM\Hoare_Basin.tif,29.5,83.03,43.1,2912977.608,48172178.7,290963.6,LH
..ance\final_DEM\Hoare_Basin.tif,29.6,83.13,43.2,2919825.653,48463817.42,291638.7,LH
..ance\final_DEM\Hoare_Basin.tif,29.7,83.23,43.3,2926681.539,48756133.85,292316.4,LH
..ance\final_DEM\Hoare_Basin.tif,29.8,83.33,43.4,2933492.393,49049138.76,293004.9,LH
..ance\final_DEM\Hoare_Basin.tif,29.9,83.43,43.5,2940390.909,49342809.42,293670.7,LH
..ance\final_DEM\Hoare_Basin.tif,30,83.53,43.6,2947367.558,49637194.52,294385.1,LH
..ance\final_DEM\Hoare_Basin.tif,30.1,83.63,43.7,2954140.931,49932281.69,295087.2,LH
..ance\final_DEM\Hoare_Basin.tif,30.2,83.73,43.8,2960790.61,50228000.53,295718.8,LH
..ance\final_DEM\Hoare_Basin.tif,30.3,83.83,43.9,2967399.533,50524368.32,296367.8,LH
..ance\final_DEM\Hoare_Basin.tif,30.4,83.93,44,2973883.085,50821440.88,297072.6,LH
..ance\final_DEM\Hoare_Basin.tif,30.5,84.03,44.1,2980407.732,51119163.83,297722.9,LH
..ance\final_DEM\Hoare_Basin.tif,30.6,84.13,44.2,2986794.877,51417531.77,298367.9,LH
..ance\final_DEM\Hoare_Basin.tif,30.7,84.23,44.3,2993032.625,51716520.05,298988.3,LH
..ance\final_DEM\Hoare_Basin.tif,30.8,84.33,44.4,2999152.065,52016119.57,299599.5,LH
..ance\final_DEM\Hoare_Basin.tif,30.9,84.43,44.5,3005289.337,52316323.78,300204.2,LH
..ance\final_DEM\Hoare_Basin.tif,31,84.53,44.6,3011493.07,52617165.11,300841.3,LH
..ance\final_DEM\Hoare_Basin.tif,31.1,84.63,44.7,3017791.634,52918623.51,301458.4,LH
..ance\final_DEM\Hoare_Basin.tif,31.2,84.73,44.8,3024091.61,53220699.29,302075.8,LH
..ance\final_DEM\Hoare_Basin.tif,31.3,84.83,44.9,3030328.913,53523422.77,302723.5,LH
..ance\final_DEM\Hoare_Basin.tif,31.4,84.93,45,3036462.733,53826775.69,303352.9,LH
..ance\final_DEM\Hoare_Basin.tif,31.5,85.03,45.1,3042643.391,54130734.01,303958.3,LH
..ance\final_DEM\Hoare_Basin.tif,31.6,85.13,45.2,3048837.881,54435315.88,304581.9,LH
..ance\final_DEM\Hoare_Basin.tif,31.7,85.23,45.3,3054975.154,54740479.89,305164.0,LH
..ance\final_DEM\Hoare_Basin.tif,31.8,85.33,45.4,3061050.15,55046285.62,305805.7,LH
..ance\final_DEM\Hoare_Basin.tif,31.9,85.43,45.5,3067095.53,55352695.86,306410.2,LH
..ance\final_DEM\Hoare_Basin.tif,32,85.53,45.6,3073068.01,55659701.98,307006.1,LH
..ance\final_DEM\Hoare_Basin.tif,32.1,85.63,45.7,3079056.17,55967301,307599.0,LH
..ance\final_DEM\Hoare_Basin.tif,32.2,85.73,45.8,3084995.687,56275499.15,308198.1,LH
..ance\final_DEM\Hoare_Basin.tif,32.3,85.83,45.9,3091046.438,56584288.22,308789.1,LH
..ance\final_DEM\Hoare_Basin.tif,32.4,85.93,46,3097397.515,56893693.24,309405.0,LH
..ance\final_DEM\Hoare_Basin.tif,32.5,86.03,46.1,3103740.772,57203745.73,310052.5,LH
..ance\final_DEM\Hoare_Basin.tif,32.6,86.13,46.2,3109949.405,57514403.4,310657.7,LH
..ance\final_DEM\Hoare_Basin.tif,32.7,86.23,46.3,3116190.296,57825719.55,311316.2,LH
..ance\final_DEM\Hoare_Basin.tif,32.8,86.33,46.4,3122313.618,58137652.9,311933.3,LH
..ance\final_DEM\Hoare_Basin.tif,32.9,86.43,46.5,3128434.478,58450179.33,312526.4,LH
..ance\final_DEM\Hoare_Basin.tif,33,86.53,46.6,3134518.269,58763345.32,313166.0,LH
..ance\final_DEM\Hoare_Basin.tif,33.1,86.63,46.7,3140733.354,59077112.67,313767.4,LH
..ance\final_DEM\Hoare_Basin.tif,33.2,86.73,46.8,3146893.075,59391476.47,314363.8,LH
..ance\final_DEM\Hoare_Basin.tif,33.3,86.83,46.9,3153038.515,59706441.16,314964.7,LH
..ance\final_DEM\Hoare_Basin.tif,33.4,86.93,47,3159128.074,60022012.07,315570.9,LH
..ance\final_DEM\Hoare_Basin.tif,33.5,87.03,47.1,3165224.016,60338235.44,316223.4,LH
..ance\final_DEM\Hoare_Basin.tif,33.6,87.13,47.2,3171233.096,60655068.49,316833.0,LH
..ance\final_DEM\Hoare_Basin.tif,33.7,87.23,47.3,3177193.005,60972483.31,317414.8,LH
..ance\final_DEM\Hoare_Basin.tif,33.8,87.33,47.4,3183050.151,61290496.29,318013.0,LH
..ance\final_DEM\Hoare_Basin.tif,33.9,87.43,47.5,3188838.92,61609096.28,318600.0,LH
..ance\final_DEM\Hoare_Basin.tif,34,87.53,47.6,3194651.57,61928273.69,319177.4,LH
..ance\final_DEM\Hoare_Basin.tif,34.1,87.63,47.7,3200358.867,62248009.21,319735.5,LH
..ance\final_DEM\Hoare_Basin.tif,34.2,87.73,47.8,3206052.848,62568351.86,320342.6,LH
..ance\final_DEM\Hoare_Basin.tif,34.3,87.83,47.9,3211760.228,62889201.98,320850.1,LH
..ance\final_DEM\Hoare_Basin.tif,34.4,87.93,48,3217541.919,63210649.36,321447.4,LH
..ance\final_DEM\Hoare_Basin.tif,34.5,88.03,48.1,3223266.614,63532682.13,322032.8,LH
..ance\final_DEM\Hoare_Basin.tif,34.6,88.13,48.2,3228942.674,63855299.17,322617.0,LH
..ance\final_DEM\Hoare_Basin.tif,34.7,88.23,48.3,3234581.589,64178480.97,323181.8,LH
..ance\final_DEM\Hoare_Basin.tif,34.8,88.33,48.4,3240300.923,64502221.43,323740.5,LH
..ance\final_DEM\Hoare_Basin.tif,34.9,88.43,48.5,3246125.814,64826525.72,324304.3,LH
..ance\final_DEM\Hoare_Basin.tif,35,88.53,48.6,3252084.815,65151419.94,324894.2,LH
..ance\final_DEM\Hoare_Basin.tif,35.1,88.63,48.7,3258040.144,65476921.54,325501.6,LH
..ance\final_DEM\Hoare_Basin.tif,35.2,88.73,48.8,3263860.445,65803030,326108.5,LH
..ance\final_DEM\Hoare_Basin.tif,35.3,88.83,48.9,3269739.957,66129688.51,326658.5,LH
..ance\final_DEM\Hoare_Basin.tif,35.4,88.93,49,3275669.182,66456969.11,327280.6,LH
..ance\final_DEM\Hoare_Basin.tif,35.5,89.03,49.1,3281554.418,66784835.61,327866.5,LH
..ance\final_DEM\Hoare_Basin.tif,35.6,89.13,49.2,3287575.144,67113286.93,328451.3,LH
..ance\final_DEM\Hoare_Basin.tif,35.7,89.23,49.3,3293591.731,67442349.53,329062.6,LH
